bag,output_index,record_time_ns,width,height,occupied_cells,raster_sha256,exact_replay_match,matched_attempt_index,hash_multiplicity_in_recorded,startup_or_unrecovered
sense2-2,2,1746436084589287474,534,534,279009,e7059017c891fc6c61c7fa00874eeb7d79be15b27874d6200702e058b7b52d0a,1,0,6,0
sense2-2,3,1746436085199302422,534,534,279009,e7059017c891fc6c61c7fa00874eeb7d79be15b27874d6200702e058b7b52d0a,0,,6,1
sense2-2,4,1746436085608506364,534,534,279009,e7059017c891fc6c61c7fa00874eeb7d79be15b27874d6200702e058b7b52d0a,0,,6,1
sense2-2,5,1746436086167012449,534,534,280906,996aece0fd920d060171f785e59819e9550df540f17b876b8c6be7ae556570d8,1,1,4,0
sense2-2,6,1746436086836742316,682,683,455114,a3ebad2f69457a05d940163704c6bd51f4407c58e5c261371cd03698ccd7eed4,1,3,1,0
sense2-2,7,1746436087262264791,534,534,280906,996aece0fd920d060171f785e59819e9550df540f17b876b8c6be7ae556570d8,1,4,4,0
sense2-2,8,1746436087672059484,534,534,280906,996aece0fd920d060171f785e59819e9550df540f17b876b8c6be7ae556570d8,0,,4,1
sense2-2,9,1746436088170587975,534,534,279009,e7059017c891fc6c61c7fa00874eeb7d79be15b27874d6200702e058b7b52d0a,1,5,6,0
sense2-2,10,1746436088589000320,534,534,279009,e7059017c891fc6c61c7fa00874eeb7d79be15b27874d6200702e058b7b52d0a,1,6,6,0
sense2-2,11,1746436089166663504,534,534,279395,3a822e317db6e5560cba1258d047c004ea3a0278e7298bcd7ba1d95a7b409485,1,7,2,0
sense2-2,12,1746436089598510127,534,534,279395,3a822e317db6e5560cba1258d047c004ea3a0278e7298bcd7ba1d95a7b409485,1,8,2,0
sense2-2,13,1746436090235270295,565,534,294439,76fe9b3b61dc8d6d473ed0baa231823f616304ca9c6fecfe72b85e3670cbd76b,1,9,2,0
sense2-2,14,1746436090672211161,565,534,294439,76fe9b3b61dc8d6d473ed0baa231823f616304ca9c6fecfe72b85e3670cbd76b,1,10,2,0
sense2-2,15,1746436091211899315,562,534,292762,d06b8aa51de4367f0ceac38750bd8aa071eae4fe89337cb384e045a19c153e88,1,11,1,0
sense2-2,16,1746436091635166977,534,537,279036,ec6c8bdfd5140e1274e00b3731273fb30ea20c0398391a5da1590655baa1bcde,1,12,1,0
sense2-2,17,1746436092188904011,539,534,280749,60abcdfedb4d6486fd8101f5d355454c9dfb107273fd761f64052c1d38341ec1,1,13,1,0
sense2-2,18,1746436092606603746,534,534,279747,15b0f126abb76fe939c1e3387e72f16e41a01022dfa9679ef0eac526d18561a1,1,14,1,0
sense2-2,19,1746436093179301589,534,534,280007,bf66de7eec353885efbc9ef26eb9bb5ccd3535ee049b8e744683994d14d3d9aa,1,15,2,0
sense2-2,20,1746436093600076942,534,534,280007,bf66de7eec353885efbc9ef26eb9bb5ccd3535ee049b8e744683994d14d3d9aa,1,16,2,0
sense2-2,21,1746436094202760698,534,534,278228,737d8de60b7e414125b1fd94805daced9392cbc6e242b8787540c969743c7b65,1,17,2,0
sense2-2,22,1746436094618723661,534,534,278228,737d8de60b7e414125b1fd94805daced9392cbc6e242b8787540c969743c7b65,1,18,2,0
sense2-2,23,1746436095198548218,534,534,278493,9e76b28e723a7bef7b7cf78507e78fd1d60f0b7edd0ffd38841f3c2eb40da009,1,19,1,0
sense2-2,24,1746436095727012788,589,606,345037,68b5b67f44f171f1825acac30fbc188123d868084acce40adf7ed543492da9dc,1,20,1,0
sense2-2,25,1746436096196445331,534,534,278156,83acaf0147218fd4f088ea572d3b0439e0f3b7de62b88daa93f8eae48ffa19f0,1,21,2,0
sense2-2,26,1746436096615652620,534,534,278156,83acaf0147218fd4f088ea572d3b0439e0f3b7de62b88daa93f8eae48ffa19f0,1,22,2,0
sense2-2,27,1746436097194392566,534,534,277782,dbdad574343d8f186c978ef85d0cd3180d758f549a1e637ab17ee8aa89429594,1,23,1,0
sense2-2,28,1746436097615914152,534,534,277786,71342481f12d0426e3ced61f3796746b2280d65587d17a2d4cc04f0fda7883c2,1,24,1,0
sense2-2,29,1746436098178618899,534,534,278503,d66adedd42be70606d9ad7e1f1d9fbd9766ff061b71c68feb8b12e1dedd3d206,1,25,2,0
sense2-2,30,1746436098602829718,534,534,278503,d66adedd42be70606d9ad7e1f1d9fbd9766ff061b71c68feb8b12e1dedd3d206,1,26,2,0
sense2-2,31,1746436099204847180,534,534,278070,3d24c54c63b018c9e9521744d7c4e554de6efb7f12a72f5cdd3e73d241173131,1,27,2,0
sense2-2,32,1746436099617934072,534,534,278070,3d24c54c63b018c9e9521744d7c4e554de6efb7f12a72f5cdd3e73d241173131,1,28,2,0
sense2-2,33,1746436100200446001,534,534,277940,02cc40c75d18a230a36650e6df1cce12759797407ad80a614fdfbdec0288d288,1,29,1,0
sense2-2,34,1746436100633234377,534,534,277939,e8479bae3c7d3acb54d00abbb94802386be8787e86ab68515d5703849b3804e6,1,30,1,0
sense2-2,35,1746436101226300168,534,534,277664,16e049e56e7b64b99972cae32a8518452d3e3e931f11fc983658765a42fc9a70,1,31,2,0
sense2-2,36,1746436101642652435,534,534,277664,16e049e56e7b64b99972cae32a8518452d3e3e931f11fc983658765a42fc9a70,1,32,2,0
sense2-2,37,1746436102190174438,534,534,278209,b1c2942cc6b0658c0b3befee1dae1d3a4bc82c4e6a3249bdef51569f0b21373d,1,33,2,0
sense2-2,38,1746436102617568774,534,534,278209,b1c2942cc6b0658c0b3befee1dae1d3a4bc82c4e6a3249bdef51569f0b21373d,1,34,2,0
sense2-2,39,1746436103190604733,534,534,278233,23d3805f28adb001e3a65f02053a1805f3b251b4b928242ca4fb7d9a85c4ad28,1,35,2,0
sense2-2,40,1746436103605260069,534,534,278233,23d3805f28adb001e3a65f02053a1805f3b251b4b928242ca4fb7d9a85c4ad28,1,36,2,0
sense2-2,41,1746436104431173219,673,673,438837,9203e92c8c4b8ee603c40f92b3722f3ab4168f3b02e1355e8edf11a591a7443a,1,37,1,0
sense2-2,42,1746436104864267510,534,534,278340,cbe8ee9e938dc51d8923ec4958a20ebf79c4ece11964709891604d2ba2ebe570,1,38,1,0
sense2-2,43,1746436105289949239,534,534,278375,9a3afdd31f53d52c9404c39dcabb778e32b3946757bad1889603fe75fd1bae9b,0,,1,1
sense2-2,44,1746436105700300128,534,534,278491,ec63f635f9af4017191bb870eafa6946f51cdad1240652a1dd9c0ceba9cd395d,1,40,1,0
sense2-2,45,1746436106211074515,534,534,278005,891bebd0fe823e6bb7d91a5811d15ffc0a71bb0730b494eb2fd23b83255a2cb9,1,41,2,0
sense2-2,46,1746436106640212959,534,534,278005,891bebd0fe823e6bb7d91a5811d15ffc0a71bb0730b494eb2fd23b83255a2cb9,1,42,2,0
sense2-2,47,1746436107182623118,534,534,278255,766fde55da8447c1a78a28b500a8575e6fbf9c0c3062a8a14cd528a912d24ba7,1,43,2,0
sense2-2,48,1746436107606750522,534,534,278255,766fde55da8447c1a78a28b500a8575e6fbf9c0c3062a8a14cd528a912d24ba7,1,44,2,0
sense2-2,49,1746436108247664255,534,534,278643,9a7076b2d9775e1ba7ff943539dd52b0d72ccc2cf051de17c5a9ae6cd848b688,1,45,2,0
sense2-2,50,1746436108654725673,534,534,278643,9a7076b2d9775e1ba7ff943539dd52b0d72ccc2cf051de17c5a9ae6cd848b688,1,46,2,0
sense2-2,51,1746436109180312146,534,534,277243,53d83cc76f825e4e52134e9521cc4ed86553317132ed24bd1dd9861127833c31,1,47,1,0
sense2-2,52,1746436109590625513,534,534,277244,8a1030eeb2ccc1ed8d3c8ce70aa749c2a0a98f5d2bd15d2d38ce16f2131882eb,1,48,3,0
sense2-2,53,1746436110181036645,534,534,277244,8a1030eeb2ccc1ed8d3c8ce70aa749c2a0a98f5d2bd15d2d38ce16f2131882eb,1,49,3,0
sense2-2,54,1746436110604927319,534,534,277240,05b364c11fecf874ded7830c17ca1109812d7bce4c0d5038dbb45b2b7a7dc618,1,50,2,0
sense2-2,55,1746436111195480357,534,534,277240,05b364c11fecf874ded7830c17ca1109812d7bce4c0d5038dbb45b2b7a7dc618,1,51,2,0
sense2-2,56,1746436111788859148,594,675,388752,cc4d83dddf8fa96729dcfa795973833fc77b018c728429745d6e90995df408e2,1,52,2,0
sense2-2,57,1746436112382016763,594,675,388752,cc4d83dddf8fa96729dcfa795973833fc77b018c728429745d6e90995df408e2,1,53,2,0
sense2-2,58,1746436113475971330,860,861,719066,c0cc457244c2d3510a2d7a60221ce0d126956be5a88679a0ea4e004f3d0b420c,1,55,1,0
sense2-2,59,1746436115026824376,1021,1022,1016589,b0aa4e26688bd0a22fe05acb5f35e3f30768b97dbc391a659b69cbd387ea9f80,1,56,2,0
sense2-2,60,1746436116515193844,1021,1022,1016589,b0aa4e26688bd0a22fe05acb5f35e3f30768b97dbc391a659b69cbd387ea9f80,0,,2,1
sense2-2,61,1746436116928291526,534,534,277244,8a1030eeb2ccc1ed8d3c8ce70aa749c2a0a98f5d2bd15d2d38ce16f2131882eb,0,,3,1
sense2-2,62,1746436117355917357,534,534,276364,1057e25566c1932d6d86ecaab7507ca65f4feb96cd96842ccbc2e3323a860649,1,57,2,0
sense2-2,63,1746436117772560135,534,534,276364,1057e25566c1932d6d86ecaab7507ca65f4feb96cd96842ccbc2e3323a860649,1,58,2,0
sense2-2,64,1746436118192752600,534,534,276510,75067813847fcce9d67cb44b179c2b267114b1be3d7eef8d9b2c1ed5b9862345,1,59,2,0
sense2-2,65,1746436118620914326,534,534,276510,75067813847fcce9d67cb44b179c2b267114b1be3d7eef8d9b2c1ed5b9862345,1,60,2,0
sense2-2,66,1746436119062453631,534,534,275576,aba4c119828422a6e58680cb8f66e62ae333eb9980c5f029d898615162e252ef,1,61,2,0
sense2-2,67,1746436119495686029,534,534,275576,aba4c119828422a6e58680cb8f66e62ae333eb9980c5f029d898615162e252ef,1,62,2,0
sense2-2,68,1746436119921211479,534,534,276734,41b5211e6f19af5de40d551aa664a21860ba2de0b4db4f68260f7bff3605c076,1,64,2,0
sense2-2,69,1746436120344720016,534,534,276734,41b5211e6f19af5de40d551aa664a21860ba2de0b4db4f68260f7bff3605c076,0,,2,1
sense2-2,70,1746436120881118415,600,583,334273,08c66e28d8bb322a1af4d9c83d10986674b11ac0c27a55ddc33621597f8aed51,1,66,1,0
sense2-2,71,1746436121337971501,558,557,296112,014d254b61b206c158b842d8728ffaedada2337dec7429f355c5357cf4164b9b,0,,1,1
sense2-2,72,1746436121769955937,534,534,276176,8468ebdb40bd0e5d936dfa5b37d2932cfb2e749f4b41d41abf5fe495c4e5c95e,1,68,3,0
sense2-2,73,1746436122354164163,587,692,390489,c7a55beccd29393e71d8e664c28dfb87aed80b5894515eaa20a049ad3213a239,0,,1,1
sense2-2,74,1746436122779043663,534,534,276087,ed7262b064d245d1e788d7062b59de761851fed1bb0f13d3d94f8d09c187422f,1,69,4,0
sense2-2,75,1746436123193459320,534,534,276087,ed7262b064d245d1e788d7062b59de761851fed1bb0f13d3d94f8d09c187422f,1,70,4,0
sense2-2,76,1746436123619518183,534,534,276176,8468ebdb40bd0e5d936dfa5b37d2932cfb2e749f4b41d41abf5fe495c4e5c95e,1,72,3,0
sense2-2,77,1746436124049774117,534,534,276175,05b19718a5a39a9f3fdb806a90db47fa72f73989831c99e0c60a48b3ed8a0f76,0,,1,1
sense2-2,78,1746436124461474566,534,534,276087,ed7262b064d245d1e788d7062b59de761851fed1bb0f13d3d94f8d09c187422f,1,73,4,0
sense2-2,79,1746436124906288580,534,534,276087,ed7262b064d245d1e788d7062b59de761851fed1bb0f13d3d94f8d09c187422f,1,74,4,0
sense2-2,80,1746436125329552809,534,534,276176,8468ebdb40bd0e5d936dfa5b37d2932cfb2e749f4b41d41abf5fe495c4e5c95e,1,76,3,0
sense2-2,81,1746436125803783389,589,547,302151,b5d55be25284cc6231cebec1bd14bf5dba8cdf6c2309428a53f0218bced7b1f4,0,,1,1
sense2-2,82,1746436126232859496,534,534,275588,70d30c32b1d79a4636755453d9d60dac8a8177bbc080c35c887c7a7c8d097243,1,78,1,0
sense2-2,83,1746436126651490267,534,534,275589,5955047c9a3173aa4ed73f47baaaa3c1ebd4d26e6182c767baaeb2a2795d7e48,0,,1,1
sense2-2,84,1746436127091858908,534,534,274701,360fe35488d6b2f12f186792f13a46d232e4ef9fe0791cae2acdb9ee13956bdc,1,80,1,0
sense2-2,85,1746436127513671097,534,534,274700,0f50ed948ca3a92f2e8921239ae1730cb48b4711455afa12cff89045a13de3e2,0,,1,1
sense2-2,86,1746436127938292727,534,534,275465,78d825e91c67850bf2faba3925931638f1b9e8844500c50545d43f6231621329,1,81,2,0
sense2-2,87,1746436128373402055,534,534,275465,78d825e91c67850bf2faba3925931638f1b9e8844500c50545d43f6231621329,1,82,2,0
sense2-2,88,1746436128800907993,534,534,274453,c0a7d1ee40ae61b41a4256c1ab9bb01bdc5870779f7b42c3528a07fd8ce9fe99,1,84,1,0
sense2-2,89,1746436129283247105,534,534,275267,a37772e1e62c2e45d7fb99119c3efa3fb27066d095d2c8ce12f5355c87db25eb,1,86,1,0
sense2-2,90,1746436129710419718,534,534,275265,0fb8149bf8cb0eb86110443815836aee3783ed8fc17b098e439ef4e7086ffaf0,0,,1,1
sense2-2,91,1746436130150882911,534,534,274806,8281ab6ac9383be661a991c70e5bb963bd17473a36610c171b173fc9fe82077d,1,88,1,0
sense2-2,92,1746436130587297273,534,534,274807,e4fdcc378a4b39ae9c8d7097ab8285a2f5101cd4a8065815fe9720f171b888a6,0,,1,1
sense2-2,93,1746436131200901677,690,591,388621,5fd9e833695551870b5b345ed295c61eb53e28c981fa33ca482e0d302e9875a2,1,90,1,0
sense2-2,94,1746436131625564582,534,534,274259,db08d887b9f59be2ce1d1311bf781ffc47d3b8900a24ac3be953554086e7dea2,0,,1,1
sense2-2,95,1746436132067379994,534,534,273492,3dbc5bed984cf17505a17a926c2d10b5462b5f6c302e005563e4c95ad6997453,1,93,3,0
sense2-2,96,1746436132505819108,534,534,271058,3ad08af1d323ef9fff048436ec209e3474f48bce7f929c2ad4bc1b7b0b34df4a,1,94,2,0
sense2-2,97,1746436132931270720,534,534,271058,3ad08af1d323ef9fff048436ec209e3474f48bce7f929c2ad4bc1b7b0b34df4a,1,95,2,0
sense2-2,98,1746436133358577646,534,534,273492,3dbc5bed984cf17505a17a926c2d10b5462b5f6c302e005563e4c95ad6997453,1,96,3,0
sense2-2,99,1746436133789092945,534,534,273492,3dbc5bed984cf17505a17a926c2d10b5462b5f6c302e005563e4c95ad6997453,0,,3,1
sense2-2,100,1746436134228710571,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,97,6,0
sense2-2,101,1746436135285315110,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,100,6,0
sense2-2,102,1746436136203094600,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,101,6,0
sense2-2,103,1746436136625743014,534,534,272591,bf71eff546363c77a49a6399986afab5e8e56e818a1b7b0da139995bbab98534,1,102,2,0
sense2-2,104,1746436137217480976,534,534,272591,bf71eff546363c77a49a6399986afab5e8e56e818a1b7b0da139995bbab98534,1,103,2,0
sense2-2,105,1746436137658743598,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,104,6,0
sense2-2,106,1746436138204221552,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,105,6,0
sense2-2,107,1746436138625910359,534,534,272631,f25bc36a98fce8acd79abf71b75dacd5c3d1724546518b4f2e74e6846de348b2,1,106,2,0
sense2-2,108,1746436139270319428,534,534,272631,f25bc36a98fce8acd79abf71b75dacd5c3d1724546518b4f2e74e6846de348b2,1,107,2,0
sense2-2,109,1746436139719585901,534,534,272636,429fa2768a90d242c1ec763342f3e90c33a3933db39b377889829cc9517202ea,1,108,6,0
sense2-2,110,1746436140212841983,534,534,274419,fae362da1f7294373b97b7e94f36093a1b23fb72bb16689ffa7a177887837e5d,1,109,1,0
sense2-2,111,1746436140664672138,534,534,274365,641c49659ebd6c4b773f8e6f75703d62f3d450c6a631daf33e52183b02660614,1,110,1,0
sense2-2,112,1746436141221115103,534,534,273550,1a9ead7990a333c93c67388fb256d21d54b7b5a29a6349527bb96445e1e6e8b8,1,111,1,0
sense2-2,113,1746436141671254365,534,534,273552,9ed0665c561bae088f02bf18bda566c8965ac8bce60b5896eaffe3b617d19e2b,1,112,1,0
sense2-2,114,1746436142467198478,748,639,453508,fa3ae55dca0acd89b44455344a6b5e5e197c7a1bc373ee4c20a5233a61bf197d,1,113,3,0
sense2-2,115,1746436143185884173,748,639,453508,fa3ae55dca0acd89b44455344a6b5e5e197c7a1bc373ee4c20a5233a61bf197d,1,114,3,0
sense2-2,116,1746436143906870519,748,639,453508,fa3ae55dca0acd89b44455344a6b5e5e197c7a1bc373ee4c20a5233a61bf197d,0,,3,1
sense2-2,117,1746436144481609416,626,625,366422,00ed959a1a37698fb77c550172b30b78a2fe98b4b36fc0d297d83f0b2a38cbab,1,116,1,0
sense2-2,118,1746436144922339649,534,534,272976,0cbf6adf89a18790ada94ffa4b563652e4f287b48a93c5db30953e08ea5f138e,0,,1,1
sense2-2,119,1746436145392270498,534,534,273302,cf0e6a18b79705dc755f38d029689615bbb153eff7b1a65608eec439e1a4ea9a,1,120,3,0
sense2-2,120,1746436145822911424,534,534,273302,cf0e6a18b79705dc755f38d029689615bbb153eff7b1a65608eec439e1a4ea9a,1,121,3,0
sense2-2,121,1746436146245002136,534,534,273302,cf0e6a18b79705dc755f38d029689615bbb153eff7b1a65608eec439e1a4ea9a,0,,3,1
sense2-2,122,1746436147070630305,685,813,532420,8aaa33f9fa8656b5bfc9b854915ff51445356ddb976ce91877ac1b8dc82b3317,1,123,1,0
sense2-2,123,1746436148715677427,692,830,550205,af283600b9aca0d97ee6b0bc5475b775496c05f45e4a6c79dea90c020c8201f6,1,126,1,0
sense2-2,124,1746436149660873304,689,828,546621,6ca755a2834ba8b20b254cddbf80724186dd8dabf1e64610c4e3e3a002e05625,1,127,1,0
sense2-2,125,1746436150136406593,534,534,273580,75f48e300a249249699e3e70cf9c2769e73460ff3e15f08aa4fce6e8584a8618,1,128,1,0
sense2-2,126,1746436150653727162,581,581,310882,5e641186fe2c710ba5134a9f3eb6d82604458d1f56b315b2d17ecb5ed054f4dd,0,,1,1
sense2-2,127,1746436151185403262,571,570,299144,5cad49253779d260237edcf67c74bf35335f93990f24871a7c84c8a7cb4ab0c0,1,130,1,0
sense2-2,128,1746436151659263619,568,568,296850,88881c58e59d662d4508af9b63e365e72d8942e1efee555f8c92091fd96bbc4b,0,,1,1
sense2-2,129,1746436152131628350,546,534,270835,0dc17de3e589b6365d38f6cf8c4ac07cb04bc17bc03f54f39200fbcf5331e2ad,1,132,1,0
sense2-2,130,1746436152928676644,615,850,498453,63ffd9c6260c928d2efbf48cb4dded94131b67526ce6976b63ca3f772f0204ed,0,,1,1
sense2-2,131,1746436153726374123,608,855,496544,341a7ba8f84833f26cc7f1b7a9714ff09f32a4e50dcdb801a7a0703813589b76,1,134,1,0
sense2-2,132,1746436154250041945,576,576,309080,35f4a3015c5d7cb18918d28e8a2e7e4937da361f4a466d53cb0074e276a6d97a,0,,1,1
sense2-2,133,1746436154757221104,586,586,319941,74173bd33269c63ab0348906efb66c6f54561eb69ee936bcbcc0f5df22f17e32,1,136,1,0
sense2-2,134,1746436155200949733,534,534,273271,1d2c3cf69ffe8bedf36a6362bddc3aafcdd8465ef693e2bbadd73cf1719747d2,0,,1,1
sense2-2,135,1746436155640143502,534,534,273483,3582d36ec50f5d92a6e6c68e40b3b05e9bab146a7f4a70ba8163c68be37a5a16,1,138,1,0
sense2-2,136,1746436156208685901,577,638,347895,a4eccc57238bd4bbac0588c1c6d6a229aadf5a9d6db1505a0d8f456098ce0e1b,0,,1,1
sense2-2,137,1746436156772273744,598,642,364143,848b345706c84e320a6e8d88175ff7cfc1bf3e4dd06ae5358442ebaeb8f29768,1,140,2,0
sense2-2,138,1746436157338487373,598,642,364143,848b345706c84e320a6e8d88175ff7cfc1bf3e4dd06ae5358442ebaeb8f29768,0,,2,1
sense2-2,139,1746436157784238327,534,534,272967,11eebe037287eba1cdcccfe0dae11ea5a7b1dcb2d177471c13da5faeb7bf8570,1,141,2,0
sense2-2,140,1746436158207627460,534,534,272967,11eebe037287eba1cdcccfe0dae11ea5a7b1dcb2d177471c13da5faeb7bf8570,1,142,2,0
sense2-2,141,1746436158800026547,619,639,375802,17654a1ebdc710389cf624d03de208d386262e2b2e6f613e13fd3407bfdb37e5,1,143,2,0
sense2-2,142,1746436159386024605,619,639,375802,17654a1ebdc710389cf624d03de208d386262e2b2e6f613e13fd3407bfdb37e5,1,144,2,0
sense2-2,143,1746436159988343333,623,636,376170,c4f7886502d9eb50decf30e49879169522028af80f0eda324aa4d106a63fad67,1,146,1,0
sense2-2,144,1746436160599291805,634,648,390311,8383d67c2c89a4c70f1784b0f89218c96443f8d2c5cef77892507a209935d280,0,,1,1
sense2-2,145,1746436161041227300,534,534,273254,af1a09ed2bfbb915189a719938378793c04659b87a7d5f9a2495c6ec46525dfa,1,148,2,0
sense2-2,146,1746436161504712916,534,534,273254,af1a09ed2bfbb915189a719938378793c04659b87a7d5f9a2495c6ec46525dfa,0,,2,1
sense3-1,0,1746437013582042410,534,534,280917,fa2de0bb1a075a4390adfcbfd24c713e0865fdf9ebd6fda693c4a70a2cd06036,0,,3,1
sense3-1,1,1746437014005541024,534,534,280917,fa2de0bb1a075a4390adfcbfd24c713e0865fdf9ebd6fda693c4a70a2cd06036,0,,3,1
sense3-1,2,1746437014569165280,644,606,382231,d52fa5bc3e75942034c1f1fb5bf78527d2b364dacccf3f96873eed38fecdcc3c,0,,3,1
sense3-1,3,1746437015148091332,644,606,382231,d52fa5bc3e75942034c1f1fb5bf78527d2b364dacccf3f96873eed38fecdcc3c,0,,3,1
sense3-1,4,1746437015573447433,534,534,279905,dcdd1e8bb2648c993efe4c67a0af151e3790981011cbb5458974ee390e99c50e,0,,1,1
sense3-1,5,1746437015995604452,534,534,279989,419a705a482a28b603e932f66dd4046bb28109b84362d3e432f7aa5b68e80cc5,1,0,1,0
sense3-1,6,1746437017017428691,831,831,681218,fa6a7174f42dbdc57dbea2431494ed7e168a8d14911324e6fa74adda1219dc31,1,1,2,0
sense3-1,7,1746437018020960442,831,831,681218,fa6a7174f42dbdc57dbea2431494ed7e168a8d14911324e6fa74adda1219dc31,1,2,2,0
sense3-1,8,1746437018429238097,534,534,281164,7b9531fa2341976e9026d70e354e941fdca6b3e1519c03c1fc117cbe993ba609,1,3,1,0
sense3-1,9,1746437018875608936,534,534,280917,fa2de0bb1a075a4390adfcbfd24c713e0865fdf9ebd6fda693c4a70a2cd06036,1,4,3,0
sense3-1,10,1746437019306465411,534,534,280292,5c93fa5b226117021f956542f65e98052b6e601aa162ee4c2c3591736202ae06,1,5,2,0
sense3-1,11,1746437019746441792,534,534,280292,5c93fa5b226117021f956542f65e98052b6e601aa162ee4c2c3591736202ae06,1,6,2,0
sense3-1,12,1746437020321260276,644,606,382231,d52fa5bc3e75942034c1f1fb5bf78527d2b364dacccf3f96873eed38fecdcc3c,1,7,3,0
sense3-1,13,1746437020812580180,561,561,307509,b5c851e72245fe18b0498717cf068f9a7dc67a473f9107ba83a148f9c9e250d6,1,8,1,0
sense3-1,14,1746437021754596353,789,788,613771,11d99acfa939ed69ef14e047d3fe11b95a07e0b90595c420add6852a8707afcf,1,9,1,0
sense3-1,15,1746437022165140539,534,534,280845,5f7982f59949ff401bead6ae595926f006fbae6f3795ad4c7205c7e2208c4b1e,1,10,1,0
sense3-1,16,1746437022591718392,534,534,278956,ce2bc27301624797e0a9a76c89a2b938c69779d805b746b8ad3fe0a7a2077ac8,1,11,1,0
sense3-1,17,1746437023011908449,534,534,279726,4b64cc73b53bb53879fe5636f8dc5e3167a59a972ef0f3a5828030ce3c7b3256,1,12,1,0
sense3-1,18,1746437023432211776,534,534,280708,7a617e7101f100156b1634eb4b16a61cda02c4db1f96483f1a44e4a979798749,1,13,1,0
sense3-1,19,1746437024197539109,730,730,524809,a6361e7f4ffcdeea1a68cb6742ecbe9e67fb21a40138f7fa70bf60dd037ed7cb,1,14,1,0
sense3-1,20,1746437024655764992,568,534,297476,6e85591ae23c34840286786afbd19ac68cdcb81eba074d01c033081de6cf30ba,1,15,1,0
sense3-1,21,1746437025240490720,693,581,395517,105f8c529354bcb1b7160e12616a08bd65ba496a39c96f3d10e99745a8504317,1,16,1,0
sense3-1,22,1746437025667304322,534,534,280945,7d9806f776f9cd2b19ce464793197fabbbfd63ede3e8bc56ec8fca2931d556f2,1,17,1,0
sense3-1,23,1746437026147918604,597,558,325672,14d0a9d361d86c0ba0d15cdbd8331e6eedc5a14b334db46041ca1fd9b34b17b7,1,18,1,0
sense3-1,24,1746437026579236282,534,534,278413,62c9a731a377b4f563c52ce3dfc1fb1290dbe12d463ea5229c9a942542b49ddd,1,19,1,0
sense3-1,25,1746437027019129732,551,534,284907,2cf3e1fdccce020993bc1a8be3632af4ece95773c3d1d182934e21dc739e73b8,1,20,1,0
sense3-1,26,1746437027444761838,534,534,278418,845b3f29696cc68b7398eb36a0ec2f565bed1f1fd5c68af2aeb4121abe8db9cf,1,21,1,0
sense3-1,27,1746437027870445193,534,534,278324,14e68f771e9601bfadcfbd7594c87f0646decbf2983e9901b77a1d264da13bd1,0,,1,1
sense3-1,28,1746437028291534158,534,534,278414,890944027f914cd73d6abf1473b8958c8581cef940512f9252edf6b994139024,1,23,1,0
sense3-1,29,1746437028725885834,534,534,278404,07aef853e62bf453f1935e6ab108a65533c12d43cc9d6e9207c7d3bb337d7bc8,1,24,1,0
sense3-1,30,1746437029148298784,534,534,279077,0570512c30b70bac76131c4cb86cd2a05f3013fd8b95e1c748a3e1c2eff2975c,1,25,1,0
sense3-1,31,1746437029575852919,534,534,279111,b9c09cd4ab1a05e4dc3235b3d14263e781953ad3675bb6f23f38601ea5f68c58,1,26,1,0
sense3-1,32,1746437029994865716,534,534,278123,797f8f0f90cb7eb312548a05f67db240e223ffce905832e2e2681f6c8c6705ca,1,27,1,0
sense3-1,33,1746437030430707525,534,534,278110,d740c004a25dd3d3194ac9eb47b9719ef0fb56f6eeb765ff577c521093f85a9c,1,28,1,0
sense3-1,34,1746437030870622832,534,534,277691,07b99eb7730e0aab09242632b4bc617a810ab0ea77cf2a30a5f1215a4261c0b0,1,29,1,0
